"日時","地区","種類","内容","警備エリア","操作者","警備操作方法","メール"
"2021/12/23（木）09:27","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/23（木）08:55","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/23（木）08:54","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/23（木）08:03","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/22（水）19:59","3階テナント","警備操作","警備開始","-","US00620304","IDカード／キー","○"
"2021/12/22（水）19:25","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/22（水）18:50","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/22（水）18:19","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/22（水）17:31","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/22（水）16:00","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/22（水）12:17","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/22（水）09:24","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/22（水）09:07","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/22（水）08:45","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/22（水）08:32","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/21（火）20:49","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/21（火）20:34","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/21（火）20:17","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/21（火）17:53","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/21（火）17:53","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/21（火）17:27","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/21（火）12:11","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/21（火）09:26","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/21（火）08:49","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/21（火）08:36","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/21（火）08:03","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/20（月）23:04","3階テナント","警備操作","警備開始","-","US00620303","IDカード／キー","○"
"2021/12/20（月）20:17","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/20（月）19:42","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/20（月）18:03","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/20（月）10:19","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/20（月）09:25","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/20（月）08:52","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/20（月）08:44","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/20（月）08:09","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/19（日）10:03","3階テナント","警備操作","警備開始","-","US00620303","IDカード／キー","○"
"2021/12/19（日）09:58","3階テナント","警備操作","警備解除","-","US00620303","IDカード／キー","○"
"2021/12/18（土）13:26","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/18（土）12:58","5階テナント","警備警報","防犯警報","-","","","○"
"2021/12/18（土）12:57","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/18（土）12:56","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/18（土）12:55","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/18（土）10:23","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/18（土）09:23","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/18（土）08:54","5階テナント","警備操作","警備解除","-","US00620322","IDカード／キー","○"
"2021/12/18（土）08:43","3階テナント","警備操作","警備解除","-","US00620308","IDカード／キー","○"
"2021/12/18（土）08:15","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/17（金）20:39","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/17（金）19:54","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/17（金）19:54","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/17（金）19:19","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/17（金）11:59","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/17（金）09:26","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/17（金）08:50","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/17（金）08:42","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/17（金）08:05","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/16（木）19:32","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/16（木）19:29","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/16（木）19:23","3階テナント","警備操作","警備開始","-","US00620313","IDカード／キー","○"
"2021/12/16（木）18:57","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/16（木）10:11","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/16（木）09:27","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/16（木）08:50","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/16（木）08:30","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/16（木）08:02","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/15（水）19:30","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/15（水）19:27","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/15（水）19:25","3階テナント","警備操作","警備開始","-","US00620310","IDカード／キー","○"
"2021/12/15（水）18:59","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/15（水）18:40","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/15（水）17:58","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/15（水）16:54","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/15（水）09:25","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/15（水）09:02","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/15（水）08:52","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/15（水）08:40","3階テナント","警備操作","警備解除","-","US00620304","IDカード／キー","○"
"2021/12/14（火）19:28","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/14（火）19:27","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/14（火）19:24","3階テナント","警備操作","警備開始","-","US00620310","IDカード／キー","○"
"2021/12/14（火）19:05","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/14（火）19:01","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/14（火）18:58","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/14（火）18:39","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/14（火）18:20","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/14（火）17:17","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/14（火）09:27","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/14（火）08:52","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/14（火）08:42","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/14（火）08:02","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/13（月）19:08","5階テナント","警備操作","警備開始","-","US00620323","IDカード／キー","○"
"2021/12/13（月）19:00","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/13（月）18:42","3階テナント","警備操作","警備開始","-","US00620308","IDカード／キー","○"
"2021/12/13（月）18:40","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/13（月）10:02","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/13（月）08:51","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/13（月）08:40","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/13（月）08:03","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/11（土）18:32","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/11（土）18:14","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/11（土）18:01","3階テナント","警備操作","警備開始","-","US00620311","IDカード／キー","○"
"2021/12/11（土）17:56","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/11（土）09:26","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/11（土）09:02","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/11（土）08:54","3階テナント","警備操作","警備解除","-","US00620305","IDカード／キー","○"
"2021/12/11（土）08:46","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/10（金）19:04","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/10（金）18:49","3階テナント","警備操作","警備開始","-","US00620308","IDカード／キー","○"
"2021/12/10（金）18:32","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/10（金）18:32","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/10（金）17:00","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/10（金）09:27","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/10（金）08:53","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/10（金）08:34","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/10（金）08:07","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/09（木）20:12","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/09（木）20:09","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/09（木）19:41","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/09（木）19:37","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/09（木）09:45","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/09（木）08:53","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/09（木）08:40","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/09（木）07:57","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/08（水）19:04","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/08（水）18:32","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/08（水）18:31","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/08（水）18:07","3階テナント","警備操作","警備開始","-","US00620313","IDカード／キー","○"
"2021/12/08（水）18:06","3階テナント","警備操作","警備解除","-","US00620313","IDカード／キー","○"
"2021/12/08（水）18:03","3階テナント","警備操作","警備開始","-","US00620311","IDカード／キー","○"
"2021/12/08（水）09:52","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/08（水）08:56","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/08（水）08:16","3階テナント","警備操作","警備解除","-","US00620304","IDカード／キー","○"
"2021/12/08（水）08:10","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/07（火）21:43","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/07（火）19:05","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/07（火）18:33","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/07（火）18:05","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/07（火）09:45","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/07（火）08:49","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/07（火）08:17","3階テナント","警備操作","警備解除","-","US00620313","IDカード／キー","○"
"2021/12/07（火）08:08","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/06（月）21:26","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/06（月）21:16","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/06（月）19:05","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/06（月）18:51","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/06（月）18:34","5階テナント","警備操作","警備開始","-","US00620320","IDカード／キー","○"
"2021/12/06（月）18:26","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/06（月）09:32","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/06（月）08:46","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/06（月）08:43","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/06（月）08:11","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/04（土）12:41","3階テナント","警備操作","警備開始","-","US00620313","IDカード／キー","○"
"2021/12/04（土）12:41","3階テナント","警備操作","警備解除","-","US00620313","IDカード／キー","○"
"2021/12/03（金）20:54","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/03（金）19:36","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/03（金）19:09","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/03（金）19:09","5階テナント","警備操作","警備解除","-","US00620322","IDカード／キー","○"
"2021/12/03（金）19:05","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/03（金）19:03","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/03（金）16:36","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/03（金）13:12","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/03（金）11:36","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/03（金）09:48","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/03（金）09:02","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/03（金）08:51","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/03（金）08:42","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/02（木）20:01","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/02（木）19:18","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/02（木）18:47","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/02（木）18:47","5階テナント","警備操作","警備解除","-","US00620322","IDカード／キー","○"
"2021/12/02（木）18:45","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/02（木）18:16","3階テナント","警備操作","警備開始","-","US00620311","IDカード／キー","○"
"2021/12/02（木）09:25","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/02（木）08:51","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/02（木）08:39","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/02（木）08:08","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
"2021/12/01（水）21:35","3階テナント","警備操作","警備開始","-","US00620305","IDカード／キー","○"
"2021/12/01（水）19:57","4階テナント","警備操作","警備開始","-","US00620315","IDカード／キー","○"
"2021/12/01（水）19:49","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/01（水）19:17","5階テナント","警備操作","警備開始","-","US00620322","IDカード／キー","○"
"2021/12/01（水）16:01","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/01（水）09:28","1Fサーバールーム","空室検索","空室","-","","","-"
"2021/12/01（水）08:46","5階テナント","警備操作","警備解除","-","US00620320","IDカード／キー","○"
"2021/12/01（水）08:38","3階テナント","警備操作","警備解除","-","US00620310","IDカード／キー","○"
"2021/12/01（水）07:57","4階テナント","警備操作","警備解除","-","US00620315","IDカード／キー","○"
